date,ticker,qty,order
2013-12-30,XLE,94,BUY
2013-12-30,XLU,132,SELL
2013-12-30,XLK,138,SELL
2013-12-30,XLB,56,BUY
2013-12-30,XLP,70,BUY
2013-12-30,XLY,22,SELL
2013-12-30,XLI,75,BUY
2013-12-30,XLV,50,BUY
2013-12-30,XLF,108,BUY
2013-12-30,SHY,360,SELL
2013-12-30,TLT,82,SELL
2014-01-06,SPY,8,SELL
2014-01-06,IWM,62,BUY
2014-01-06,XLE,82,SELL
2014-01-06,XLU,2,SELL
2014-01-06,XLK,155,SELL
2014-01-06,XLB,76,BUY
2014-01-06,XLP,11,SELL
2014-01-06,XLY,148,BUY
2014-01-06,XLI,136,SELL
2014-01-06,XLV,171,BUY
2014-01-06,XLF,126,BUY
2014-01-06,SHY,65,SELL
2014-01-06,TLT,25,SELL
2014-01-13,SPY,116,BUY
2014-01-13,IWM,26,BUY
2014-01-13,XLE,48,BUY
2014-01-13,XLK,47,SELL
2014-01-13,XLB,26,BUY
2014-01-13,XLP,49,SELL
2014-01-13,XLY,13,SELL
2014-01-13,XLI,72,BUY
2014-01-13,XLV,70,SELL
2014-01-13,XLF,190,BUY
2014-01-13,SHY,289,SELL
2014-01-13,TLT,91,SELL
2014-01-20,SPY,166,SELL
2014-01-20,IWM,53,BUY
2014-01-20,XLE,71,SELL
2014-01-20,XLK,228,SELL
2014-01-20,XLB,96,SELL
2014-01-20,XLP,239,BUY
2014-01-20,XLY,337,SELL
2014-01-20,XLI,27,BUY
2014-01-20,XLV,182,BUY
2014-01-20,XLF,175,SELL
2014-01-20,SHY,241,BUY
2014-01-20,TLT,276,BUY
2014-01-27,SPY,111,SELL
2014-01-27,IWM,103,SELL
2014-01-27,XLE,12,BUY
2014-01-27,XLK,108,BUY
2014-01-27,XLB,273,SELL
2014-01-27,XLP,259,BUY
2014-01-27,XLY,113,BUY
2014-01-27,XLI,317,SELL
2014-01-27,XLV,181,SELL
2014-01-27,XLF,94,SELL
2014-01-27,SHY,493,BUY
2014-01-27,TLT,263,BUY
2014-02-03,SPY,42,BUY
2014-02-03,IWM,64,SELL
2014-02-03,XLE,10,BUY
2014-02-03,XLU,97,BUY
2014-02-03,XLK,31,BUY
2014-02-03,XLB,212,BUY
2014-02-03,XLP,364,SELL
2014-02-03,XLY,292,SELL
2014-02-03,XLI,128,BUY
2014-02-03,XLV,119,SELL
2014-02-03,XLF,87,SELL
2014-02-03,SHY,31,BUY
2014-02-03,TLT,216,BUY
2014-02-10,SPY,155,SELL
2014-02-10,IWM,36,BUY
2014-02-10,XLE,129,SELL
2014-02-10,XLU,112,BUY
2014-02-10,XLK,69,SELL
2014-02-10,XLB,89,SELL
2014-02-10,XLP,293,SELL
2014-02-10,XLY,87,SELL
2014-02-10,XLI,53,SELL
2014-02-10,XLV,49,BUY
2014-02-10,XLF,25,SELL
2014-02-10,SHY,534,BUY
2014-02-10,TLT,14,BUY
2014-02-17,SPY,56,BUY
2014-02-17,IWM,19,SELL
2014-02-17,XLE,58,SELL
2014-02-17,XLU,342,BUY
2014-02-17,XLK,41,BUY
2014-02-17,XLB,31,BUY
2014-02-17,XLP,9,BUY
2014-02-17,XLY,9,BUY
2014-02-17,XLI,3,BUY
2014-02-17,XLV,39,BUY
2014-02-17,XLF,67,BUY
2014-02-17,SHY,464,SELL
2014-02-17,TLT,6,SELL
2014-02-24,SPY,38,BUY
2014-02-24,IWM,37,SELL
2014-02-24,XLE,80,BUY
2014-02-24,XLU,314,BUY
2014-02-24,XLK,54,BUY
2014-02-24,XLB,14,SELL
2014-02-24,XLP,47,BUY
2014-02-24,XLY,37,BUY
2014-02-24,XLI,3,SELL
2014-02-24,XLV,3,SELL
2014-02-24,XLF,15,SELL
2014-02-24,SHY,293,SELL
2014-02-24,TLT,5,SELL
2014-03-03,SPY,74,BUY
2014-03-03,IWM,28,BUY
2014-03-03,XLE,29,BUY
2014-03-03,XLU,94,BUY
2014-03-03,XLK,10,BUY
2014-03-03,XLB,13,BUY
2014-03-03,XLP,80,BUY
2014-03-03,XLY,67,BUY
2014-03-03,XLI,28,BUY
2014-03-03,XLV,37,BUY
2014-03-03,XLF,3,BUY
2014-03-03,SHY,411,SELL
2014-03-03,TLT,129,SELL
2014-03-10,SPY,50,BUY
2014-03-10,IWM,62,SELL
2014-03-10,XLE,89,BUY
2014-03-10,XLU,17,SELL
2014-03-10,XLK,44,SELL
2014-03-10,XLB,78,BUY
2014-03-10,XLP,81,BUY
2014-03-10,XLY,100,BUY
2014-03-10,XLI,106,BUY
2014-03-10,XLV,101,SELL
2014-03-10,XLF,32,SELL
2014-03-10,SHY,27,BUY
2014-03-10,TLT,267,SELL
2014-03-17,SPY,9,SELL
2014-03-17,IWM,28,BUY
2014-03-17,XLE,62,BUY
2014-03-17,XLU,70,SELL
2014-03-17,XLK,59,SELL
2014-03-17,XLB,36,BUY
2014-03-17,XLP,296,BUY
2014-03-17,XLY,9,BUY
2014-03-17,XLI,72,SELL
2014-03-17,XLV,25,BUY
2014-03-17,XLF,37,BUY
2014-03-17,SHY,47,SELL
2014-03-17,TLT,36,BUY
2014-03-24,SPY,13,SELL
2014-03-24,IWM,56,BUY
2014-03-24,XLE,123,BUY
2014-03-24,XLU,51,SELL
2014-03-24,XLK,155,SELL
2014-03-24,XLB,123,SELL
2014-03-24,XLP,122,BUY
2014-03-24,XLY,93,BUY
2014-03-24,XLI,7,BUY
2014-03-24,XLV,177,SELL
2014-03-24,XLF,6,BUY
2014-03-24,SHY,88,SELL
2014-03-24,TLT,12,SELL
2014-03-31,SPY,51,BUY
2014-03-31,IWM,86,SELL
2014-03-31,XLE,12,BUY
2014-03-31,XLU,220,BUY
2014-03-31,XLK,6,SELL
2014-03-31,XLB,93,SELL
2014-03-31,XLP,187,BUY
2014-03-31,XLY,91,SELL
2014-03-31,XLI,12,SELL
2014-03-31,XLV,59,BUY
2014-03-31,XLF,61,BUY
2014-03-31,SHY,114,SELL
2014-03-31,TLT,77,BUY
2014-04-07,SPY,75,SELL
2014-04-07,IWM,224,SELL
2014-04-07,XLE,331,BUY
2014-04-07,XLU,211,BUY
2014-04-07,XLK,174,SELL
2014-04-07,XLB,28,BUY
2014-04-07,XLP,321,BUY
2014-04-07,XLY,245,SELL
2014-04-07,XLI,7,BUY
2014-04-07,XLV,79,SELL
2014-04-07,XLF,126,BUY
2014-04-07,SHY,77,BUY
2014-04-07,TLT,90,BUY
2014-04-14,SPY,228,SELL
2014-04-14,IWM,98,BUY
2014-04-14,XLE,78,SELL
2014-04-14,XLU,287,BUY
2014-04-14,XLK,66,SELL
2014-04-14,XLB,110,SELL
2014-04-14,XLP,4,SELL
2014-04-14,XLY,159,SELL
2014-04-14,XLI,96,SELL
2014-04-14,XLV,171,SELL
2014-04-14,XLF,194,SELL
2014-04-14,SHY,537,BUY
2014-04-14,TLT,317,BUY
2014-04-21,SPY,31,BUY
2014-04-21,IWM,22,SELL
2014-04-21,XLE,36,SELL
2014-04-21,XLU,269,SELL
2014-04-21,XLK,47,BUY
2014-04-21,XLB,28,BUY
2014-04-21,XLP,114,SELL
2014-04-21,XLY,27,BUY
2014-04-21,XLI,12,SELL
2014-04-21,XLV,33,SELL
2014-04-21,XLF,29,BUY
2014-04-21,SHY,24,SELL
2014-04-21,TLT,74,SELL
2014-04-28,SPY,49,BUY
2014-04-28,IWM,47,SELL
2014-04-28,XLE,82,BUY
2014-04-28,XLU,37,BUY
2014-04-28,XLK,58,SELL
2014-04-28,XLB,69,BUY
2014-04-28,XLP,193,BUY
2014-04-28,XLY,63,SELL
2014-04-28,XLI,34,BUY
2014-04-28,XLV,22,SELL
2014-04-28,XLF,51,BUY
2014-04-28,SHY,402,SELL
2014-04-28,TLT,167,BUY
2014-05-05,SPY,146,BUY
2014-05-05,IWM,67,BUY
2014-05-05,XLE,156,BUY
2014-05-05,XLU,355,SELL
2014-05-05,XLK,66,BUY
2014-05-05,XLB,1,BUY
2014-05-05,XLP,334,SELL
2014-05-05,XLY,84,BUY
2014-05-05,XLI,106,BUY
2014-05-05,XLV,32,BUY
2014-05-05,XLF,38,BUY
2014-05-05,SHY,321,SELL
2014-05-05,TLT,162,SELL
2014-05-12,SPY,94,BUY
2014-05-12,IWM,31,SELL
2014-05-12,XLE,155,SELL
2014-05-12,XLU,140,SELL
2014-05-12,XLK,109,BUY
2014-05-12,XLB,118,BUY
2014-05-12,XLP,179,SELL
2014-05-12,XLY,56,BUY
2014-05-12,XLI,100,BUY
2014-05-12,XLV,61,BUY
2014-05-12,XLF,138,SELL
2014-05-12,SHY,91,SELL
2014-05-12,TLT,21,BUY
2014-05-19,SPY,14,SELL
2014-05-19,IWM,124,SELL
2014-05-19,XLE,95,BUY
2014-05-19,XLU,179,BUY
2014-05-19,XLK,67,BUY
2014-05-19,XLB,85,SELL
2014-05-19,XLP,85,SELL
2014-05-19,XLY,4,BUY
2014-05-19,XLI,97,SELL
2014-05-19,XLV,111,BUY
2014-05-19,XLF,44,BUY
2014-05-19,SHY,167,BUY
2014-05-19,TLT,118,SELL
2014-05-26,SPY,19,SELL
2014-05-26,IWM,67,SELL
2014-05-26,XLE,29,BUY
2014-05-26,XLU,24,SELL
2014-05-26,XLK,34,BUY
2014-05-26,XLB,53,BUY
2014-05-26,XLP,104,BUY
2014-05-26,XLY,45,SELL
2014-05-26,XLI,140,SELL
2014-05-26,XLV,62,BUY
2014-05-26,XLF,46,BUY
2014-05-26,SHY,59,BUY
2014-05-26,TLT,60,SELL
2014-06-02,SPY,53,BUY
2014-06-02,IWM,5,SELL
2014-06-02,XLE,12,BUY
2014-06-02,XLU,1,BUY
2014-06-02,XLK,30,BUY
2014-06-02,XLB,1,SELL
2014-06-02,XLP,222,SELL
2014-06-02,XLY,87,BUY
2014-06-02,XLI,79,BUY
2014-06-02,XLV,55,BUY
2014-06-02,XLF,39,BUY
2014-06-02,SHY,90,SELL
2014-06-02,TLT,199,SELL
2014-06-09,SPY,64,BUY
2014-06-09,IWM,90,SELL
2014-06-09,XLE,15,SELL
2014-06-09,XLU,41,BUY
2014-06-09,XLK,66,BUY
2014-06-09,XLB,82,BUY
2014-06-09,XLP,9,BUY
2014-06-09,XLY,74,BUY
2014-06-09,XLI,96,SELL
2014-06-09,XLV,186,BUY
2014-06-09,XLF,26,BUY
2014-06-09,SHY,169,SELL
2014-06-09,TLT,161,SELL
2014-06-16,SPY,49,SELL
2014-06-16,IWM,89,BUY
2014-06-16,XLE,123,BUY
2014-06-16,XLU,57,SELL
2014-06-16,XLK,20,SELL
2014-06-16,XLB,74,SELL
2014-06-16,XLP,24,BUY
2014-06-16,XLY,76,SELL
2014-06-16,XLI,151,SELL
2014-06-16,XLV,117,BUY
2014-06-16,XLF,22,BUY
2014-06-16,SHY,7,SELL
2014-06-16,TLT,60,BUY
2014-06-23,SPY,126,BUY
2014-06-23,IWM,120,BUY
2014-06-23,XLE,43,SELL
2014-06-23,XLU,233,SELL
2014-06-23,XLK,143,BUY
2014-06-23,XLB,63,SELL
2014-06-23,XLP,304,SELL
2014-06-23,XLY,69,BUY
2014-06-23,XLI,141,BUY
2014-06-23,XLV,65,SELL
2014-06-23,XLF,43,SELL
2014-06-23,SHY,153,SELL
2014-06-23,TLT,261,SELL
2014-06-30,SPY,45,BUY
2014-06-30,IWM,19,BUY
2014-06-30,XLE,519,SELL
2014-06-30,XLU,174,BUY
2014-06-30,XLK,66,BUY
2014-06-30,XLB,35,SELL
2014-06-30,XLP,99,BUY
2014-06-30,XLY,144,BUY
2014-06-30,XLI,31,BUY
2014-06-30,XLV,29,SELL
2014-06-30,XLF,101,BUY
2014-06-30,SHY,10,SELL
2014-06-30,TLT,74,BUY
2014-07-07,SPY,14,BUY
2014-07-07,IWM,50,BUY
2014-07-07,XLE,133,BUY
2014-07-07,XLU,249,SELL
2014-07-07,XLK,42,SELL
2014-07-07,XLB,114,BUY
2014-07-07,XLP,72,BUY
2014-07-07,XLY,66,SELL
2014-07-07,XLI,28,SELL
2014-07-07,XLV,156,SELL
2014-07-07,XLF,1,SELL
2014-07-07,SHY,37,SELL
2014-07-07,TLT,72,SELL
2014-07-14,SPY,43,SELL
2014-07-14,IWM,114,SELL
2014-07-14,XLE,2,SELL
2014-07-14,XLU,141,BUY
2014-07-14,XLK,15,SELL
2014-07-14,XLB,102,BUY
2014-07-14,XLP,369,BUY
2014-07-14,XLY,229,SELL
2014-07-14,XLI,72,BUY
2014-07-14,XLV,23,BUY
2014-07-14,XLF,5,BUY
2014-07-14,SHY,115,BUY
2014-07-14,TLT,72,BUY
2014-07-21,SPY,247,SELL
2014-07-21,IWM,15,BUY
2014-07-21,XLE,52,SELL
2014-07-21,XLU,159,BUY
2014-07-21,XLK,220,SELL
2014-07-21,XLB,306,BUY
2014-07-21,XLP,307,SELL
2014-07-21,XLY,212,BUY
2014-07-21,XLI,33,SELL
2014-07-21,XLV,127,SELL
2014-07-21,XLF,128,SELL
2014-07-21,SHY,314,BUY
2014-07-21,TLT,166,BUY
2014-07-28,SPY,69,BUY
2014-07-28,IWM,9,BUY
2014-07-28,XLE,27,BUY
2014-07-28,XLU,68,BUY
2014-07-28,XLK,80,BUY
2014-07-28,XLB,119,BUY
2014-07-28,XLP,32,BUY
2014-07-28,XLY,72,SELL
2014-07-28,XLI,88,BUY
2014-07-28,XLV,1,SELL
2014-07-28,XLF,75,BUY
2014-07-28,SHY,215,SELL
2014-07-28,TLT,109,SELL
2014-08-04,SPY,120,SELL
2014-08-04,IWM,79,BUY
2014-08-04,XLE,104,BUY
2014-08-04,XLU,43,SELL
2014-08-04,XLK,13,BUY
2014-08-04,XLB,425,SELL
2014-08-04,XLP,337,SELL
2014-08-04,XLY,113,BUY
2014-08-04,XLI,22,SELL
2014-08-04,XLV,90,BUY
2014-08-04,XLF,60,SELL
2014-08-04,SHY,428,BUY
2014-08-04,TLT,159,BUY
2014-08-11,SPY,52,SELL
2014-08-11,IWM,51,BUY
2014-08-11,XLE,224,SELL
2014-08-11,XLU,144,SELL
2014-08-11,XLK,122,BUY
2014-08-11,XLB,190,SELL
2014-08-11,XLP,96,SELL
2014-08-11,XLY,84,SELL
2014-08-11,XLI,22,SELL
2014-08-11,XLV,13,SELL
2014-08-11,XLF,26,BUY
2014-08-11,SHY,162,BUY
2014-08-11,TLT,200,BUY
2014-08-18,SPY,62,BUY
2014-08-18,IWM,36,SELL
2014-08-18,XLE,47,BUY
2014-08-18,XLU,48,BUY
2014-08-18,XLK,2,SELL
2014-08-18,XLB,108,BUY
2014-08-18,XLP,35,BUY
2014-08-18,XLY,52,BUY
2014-08-18,XLI,5,SELL
2014-08-18,XLV,62,SELL
2014-08-18,XLF,50,BUY
2014-08-18,SHY,170,SELL
2014-08-18,TLT,166,SELL
2014-08-25,SPY,40,BUY
2014-08-25,IWM,31,SELL
2014-08-25,XLE,49,BUY
2014-08-25,XLU,27,BUY
2014-08-25,XLK,12,BUY
2014-08-25,XLB,10,BUY
2014-08-25,XLP,120,BUY
2014-08-25,XLY,30,BUY
2014-08-25,XLI,146,SELL
2014-08-25,XLV,96,BUY
2014-08-25,XLF,121,SELL
2014-08-25,SHY,189,SELL
2014-08-25,TLT,93,SELL
2014-09-01,SPY,53,BUY
2014-09-01,IWM,41,SELL
2014-09-01,XLE,16,SELL
2014-09-01,XLU,128,SELL
2014-09-01,XLK,45,BUY
2014-09-01,XLB,89,BUY
2014-09-01,XLP,75,BUY
2014-09-01,XLY,69,BUY
2014-09-01,XLI,27,BUY
2014-09-01,XLV,36,BUY
2014-09-01,XLF,26,SELL
2014-09-01,SHY,288,SELL
2014-09-01,TLT,12,SELL
2014-09-08,SPY,111,BUY
2014-09-08,IWM,23,BUY
2014-09-08,XLE,160,SELL
2014-09-08,XLU,23,SELL
2014-09-08,XLK,34,SELL
2014-09-08,XLB,98,BUY
2014-09-08,XLP,126,BUY
2014-09-08,XLY,118,BUY
2014-09-08,XLI,119,BUY
2014-09-08,XLV,24,BUY
2014-09-08,XLF,137,BUY
2014-09-08,SHY,52,SELL
2014-09-08,TLT,307,SELL
2014-09-15,SPY,31,SELL
2014-09-15,IWM,65,SELL
2014-09-15,XLE,9,BUY
2014-09-15,XLU,87,SELL
2014-09-15,XLK,30,BUY
2014-09-15,XLB,33,BUY
2014-09-15,XLP,144,SELL
2014-09-15,XLY,51,SELL
2014-09-15,XLI,264,BUY
2014-09-15,XLV,42,BUY
2014-09-15,XLF,43,BUY
2014-09-15,SHY,81,BUY
2014-09-15,TLT,108,BUY
2014-09-22,SPY,17,BUY
2014-09-22,IWM,53,SELL
2014-09-22,XLU,22,BUY
2014-09-22,XLK,60,SELL
2014-09-22,XLB,53,SELL
2014-09-22,XLP,78,BUY
2014-09-22,XLY,113,BUY
2014-09-22,XLI,68,BUY
2014-09-22,XLV,94,SELL
2014-09-22,XLF,4,BUY
2014-09-22,SHY,30,SELL
2014-09-22,TLT,91,SELL
2014-09-29,SPY,253,SELL
2014-09-29,IWM,87,BUY
2014-09-29,XLE,150,BUY
2014-09-29,XLU,444,BUY
2014-09-29,XLK,271,SELL
2014-09-29,XLB,171,SELL
2014-09-29,XLP,127,SELL
2014-09-29,XLY,360,SELL
2014-09-29,XLI,361,SELL
2014-09-29,XLV,52,SELL
2014-09-29,XLF,64,SELL
2014-09-29,SHY,765,BUY
2014-09-29,TLT,297,BUY
2014-10-06,SPY,13,BUY
2014-10-06,IWM,9,SELL
2014-10-06,XLE,28,BUY
2014-10-06,XLU,238,BUY
2014-10-06,XLK,102,BUY
2014-10-06,XLB,191,SELL
2014-10-06,XLP,150,BUY
2014-10-06,XLY,3,BUY
2014-10-06,XLI,155,SELL
2014-10-06,XLV,62,SELL
2014-10-06,XLF,2,SELL
2014-10-06,SHY,217,BUY
2014-10-06,TLT,130,SELL
2014-10-13,SPY,160,SELL
2014-10-13,IWM,59,SELL
2014-10-13,XLE,206,SELL
2014-10-13,XLU,171,SELL
2014-10-13,XLK,189,SELL
2014-10-13,XLB,43,SELL
2014-10-13,XLP,159,BUY
2014-10-13,XLY,46,SELL
2014-10-13,XLI,178,SELL
2014-10-13,XLV,31,SELL
2014-10-13,XLF,116,SELL
2014-10-13,SHY,745,BUY
2014-10-13,TLT,302,BUY
2014-10-20,SPY,34,BUY
2014-10-20,IWM,41,SELL
2014-10-20,XLE,204,SELL
2014-10-20,XLU,90,BUY
2014-10-20,XLK,84,BUY
2014-10-20,XLB,85,SELL
2014-10-20,XLP,230,SELL
2014-10-20,XLY,43,SELL
2014-10-20,XLI,90,SELL
2014-10-20,XLV,46,SELL
2014-10-20,XLF,10,SELL
2014-10-20,SHY,169,BUY
2014-10-20,TLT,147,BUY
2014-10-27,SPY,105,SELL
2014-10-27,IWM,19,SELL
2014-10-27,XLE,129,SELL
2014-10-27,XLU,158,BUY
2014-10-27,XLK,42,SELL
2014-10-27,XLB,15,SELL
2014-10-27,XLP,92,BUY
2014-10-27,XLY,91,SELL
2014-10-27,XLI,40,SELL
2014-10-27,XLV,65,SELL
2014-10-27,XLF,26,SELL
2014-10-27,SHY,3,BUY
2014-10-27,TLT,89,BUY
2014-11-03,SPY,52,BUY
2014-11-03,IWM,16,SELL
2014-11-03,XLE,133,SELL
2014-11-03,XLU,221,SELL
2014-11-03,XLK,17,BUY
2014-11-03,XLB,82,SELL
2014-11-03,XLP,181,BUY
2014-11-03,XLY,64,BUY
2014-11-03,XLI,23,SELL
2014-11-03,XLV,62,SELL
2014-11-03,XLF,92,BUY
2014-11-03,SHY,327,SELL
2014-11-03,TLT,134,BUY
2014-11-10,SPY,136,BUY
2014-11-10,IWM,110,BUY
2014-11-10,XLE,94,SELL
2014-11-10,XLU,309,SELL
2014-11-10,XLK,161,BUY
2014-11-10,XLB,31,SELL
2014-11-10,XLP,246,BUY
2014-11-10,XLY,19,BUY
2014-11-10,XLI,128,BUY
2014-11-10,XLV,43,BUY
2014-11-10,XLF,176,BUY
2014-11-10,SHY,404,SELL
2014-11-10,TLT,215,SELL
2014-11-17,SPY,131,BUY
2014-11-17,IWM,79,BUY
2014-11-17,XLE,73,SELL
2014-11-17,XLU,88,SELL
2014-11-17,XLK,123,BUY
2014-11-17,XLB,104,BUY
2014-11-17,XLP,101,SELL
2014-11-17,XLY,112,BUY
2014-11-17,XLI,125,BUY
2014-11-17,XLV,12,BUY
2014-11-17,XLF,33,BUY
2014-11-17,SHY,491,SELL
2014-11-17,TLT,86,SELL
2014-11-24,SPY,109,BUY
2014-11-24,IWM,53,SELL
2014-11-24,XLE,38,SELL
2014-11-24,XLU,41,BUY
2014-11-24,XLK,12,BUY
2014-11-24,XLB,7,BUY
2014-11-24,XLP,26,SELL
2014-11-24,XLY,176,BUY
2014-11-24,XLI,62,BUY
2014-11-24,XLV,46,SELL
2014-11-24,XLF,115,BUY
2014-11-24,SHY,355,SELL
2014-11-24,TLT,83,SELL
2014-12-01,SPY,119,BUY
2014-12-01,IWM,64,SELL
2014-12-01,XLE,39,SELL
2014-12-01,XLU,1,BUY
2014-12-01,XLK,59,BUY
2014-12-01,XLB,230,SELL
2014-12-01,XLP,234,SELL
2014-12-01,XLY,47,SELL
2014-12-01,XLI,17,BUY
2014-12-01,XLV,98,BUY
2014-12-01,XLF,107,BUY
2014-12-01,SHY,123,SELL
2014-12-01,TLT,11,BUY
2014-12-08,SPY,42,BUY
2014-12-08,IWM,6,SELL
2014-12-08,XLE,39,SELL
2014-12-08,XLU,130,BUY
2014-12-08,XLK,29,SELL
2014-12-08,XLB,59,BUY
2014-12-08,XLP,47,SELL
2014-12-08,XLY,32,BUY
2014-12-08,XLI,97,SELL
2014-12-08,XLV,139,BUY
2014-12-08,XLF,140,SELL
2014-12-08,SHY,7,BUY
2014-12-08,TLT,138,SELL
2014-12-15,SPY,402,SELL
2014-12-15,IWM,59,BUY
2014-12-15,XLE,1,SELL
2014-12-15,XLU,177,BUY
2014-12-15,XLK,104,SELL
2014-12-15,XLB,4,BUY
2014-12-15,XLP,19,BUY
2014-12-15,XLY,101,BUY
2014-12-15,XLI,9,BUY
2014-12-15,XLV,16,BUY
2014-12-15,XLF,247,SELL
2014-12-15,SHY,569,BUY
2014-12-15,TLT,309,BUY
2014-12-22,SPY,203,SELL
2014-12-22,IWM,118,BUY
2014-12-22,XLU,47,BUY
2014-12-22,XLK,255,SELL
2014-12-22,XLB,177,BUY
2014-12-22,XLP,67,SELL
2014-12-22,XLY,153,SELL
2014-12-22,XLI,89,BUY
2014-12-22,XLV,121,SELL
2014-12-22,XLF,135,SELL
2014-12-22,SHY,499,BUY
2014-12-22,TLT,153,SELL
2014-12-29,SPY,120,BUY
2014-12-29,IWM,43,BUY
2014-12-29,XLU,50,SELL
2014-12-29,XLK,73,BUY
2014-12-29,XLB,78,SELL
2014-12-29,XLP,71,BUY
2014-12-29,XLY,79,BUY
2014-12-29,XLI,110,BUY
2014-12-29,XLV,97,SELL
2014-12-29,XLF,98,BUY
2014-12-29,SHY,375,SELL
2014-12-29,TLT,116,SELL
2015-01-05,SPY,45,BUY
2015-01-05,IWM,68,BUY
2015-01-05,XLU,292,SELL
2015-01-05,XLK,22,BUY
2015-01-05,XLB,56,BUY
2015-01-05,XLP,75,SELL
2015-01-05,XLY,15,BUY
2015-01-05,XLI,48,BUY
2015-01-05,XLV,60,BUY
2015-01-05,XLF,51,BUY
2015-01-05,SHY,209,SELL
2015-01-05,TLT,99,BUY
2015-01-12,SPY,114,SELL
2015-01-12,IWM,26,SELL
2015-01-12,XLU,274,BUY
2015-01-12,XLK,23,SELL
2015-01-12,XLB,13,BUY
2015-01-12,XLP,56,SELL
2015-01-12,XLY,191,SELL
2015-01-12,XLI,175,SELL
2015-01-12,XLV,29,BUY
2015-01-12,XLF,135,SELL
2015-01-12,SHY,430,BUY
2015-01-12,TLT,32,BUY
2015-01-19,SPY,12,SELL
2015-01-19,IWM,69,SELL
2015-01-19,XLU,140,BUY
2015-01-19,XLK,1,BUY
2015-01-19,XLB,80,SELL
2015-01-19,XLP,178,BUY
2015-01-19,XLY,47,SELL
2015-01-19,XLI,98,BUY
2015-01-19,XLV,33,SELL
2015-01-19,XLF,25,SELL
2015-01-19,SHY,118,BUY
2015-01-19,TLT,45,SELL
2015-01-26,SPY,3,BUY
2015-01-26,IWM,36,SELL
2015-01-26,XLU,148,BUY
2015-01-26,XLK,2,SELL
2015-01-26,XLB,31,SELL
2015-01-26,XLP,78,SELL
2015-01-26,XLY,29,SELL
2015-01-26,XLI,75,SELL
2015-01-26,XLV,68,BUY
2015-01-26,XLF,132,SELL
2015-01-26,SHY,5,BUY
2015-01-26,TLT,52,SELL
2015-02-02,SPY,9,SELL
2015-02-02,IWM,61,SELL
2015-02-02,XLU,243,SELL
2015-02-02,XLK,113,SELL
2015-02-02,XLB,67,BUY
2015-02-02,XLP,159,SELL
2015-02-02,XLY,57,BUY
2015-02-02,XLI,19,SELL
2015-02-02,XLV,8,SELL
2015-02-02,XLF,52,BUY
2015-02-02,SHY,313,BUY
2015-02-02,TLT,84,BUY
2015-02-09,SPY,10,BUY
2015-02-09,IWM,2,BUY
2015-02-09,XLU,157,SELL
2015-02-09,XLK,112,BUY
2015-02-09,XLB,55,SELL
2015-02-09,XLP,137,BUY
2015-02-09,XLY,54,BUY
2015-02-09,XLI,9,SELL
2015-02-09,XLV,29,SELL
2015-02-09,XLF,12,BUY
2015-02-09,SHY,23,BUY
2015-02-09,TLT,147,SELL
2015-02-16,SPY,27,BUY
2015-02-16,IWM,30,BUY
2015-02-16,XLU,87,SELL
2015-02-16,XLK,2,BUY
2015-02-16,XLB,1,BUY
2015-02-16,XLP,15,SELL
2015-02-16,XLY,52,BUY
2015-02-16,XLI,87,BUY
2015-02-16,XLV,43,SELL
2015-02-16,XLF,84,BUY
2015-02-16,SHY,418,SELL
2015-02-16,TLT,108,BUY
2015-02-23,SPY,65,BUY
2015-02-23,IWM,91,BUY
2015-02-23,XLU,108,SELL
2015-02-23,XLK,90,BUY
2015-02-23,XLB,87,BUY
2015-02-23,XLP,8,BUY
2015-02-23,XLY,49,BUY
2015-02-23,XLI,81,BUY
2015-02-23,XLV,43,BUY
2015-02-23,XLF,4,SELL
2015-02-23,SHY,437,SELL
2015-02-23,TLT,69,SELL
2015-03-02,SPY,92,BUY
2015-03-02,IWM,119,BUY
2015-03-02,XLU,101,SELL
2015-03-02,XLK,28,BUY
2015-03-02,XLB,38,BUY
2015-03-02,XLP,111,BUY
2015-03-02,XLY,48,BUY
2015-03-02,XLI,15,BUY
2015-03-02,XLV,115,BUY
2015-03-02,XLF,59,BUY
2015-03-02,SHY,355,SELL
2015-03-02,TLT,200,SELL
2015-03-09,SPY,34,SELL
2015-03-09,IWM,111,BUY
2015-03-09,XLU,79,BUY
2015-03-09,XLK,82,BUY
2015-03-09,XLB,92,BUY
2015-03-09,XLP,240,SELL
2015-03-09,XLY,9,BUY
2015-03-09,XLI,18,SELL
2015-03-09,XLV,65,SELL
2015-03-09,XLF,179,BUY
2015-03-09,SHY,114,BUY
2015-03-09,TLT,26,BUY
2015-03-16,SPY,125,SELL
2015-03-16,IWM,3,SELL
2015-03-16,XLU,80,BUY
2015-03-16,XLK,30,SELL
2015-03-16,XLB,45,SELL
2015-03-16,XLP,41,SELL
2015-03-16,XLY,203,SELL
2015-03-16,XLI,137,SELL
2015-03-16,XLV,185,BUY
2015-03-16,XLF,372,SELL
2015-03-16,SHY,284,BUY
2015-03-16,TLT,172,BUY
2015-03-23,SPY,129,SELL
2015-03-23,IWM,214,BUY
2015-03-23,XLU,40,SELL
2015-03-23,XLK,50,SELL
2015-03-23,XLB,267,SELL
2015-03-23,XLP,67,SELL
2015-03-23,XLY,38,BUY
2015-03-23,XLI,85,SELL
2015-03-23,XLV,65,SELL
